candidate_id,skills,qualification,experience_level,job_role
876,"Python, TensorFlow, Keras, NLP",Master's in Data Science,Mid,Data Scientist
877,"Sass, CSS, Vue.js, HTML, JavaScript",Bachelor's in Computer Science,Entry,Frontend Developer
878,"Deep Learning, Python, Communication, Research, NLP, Machine Learning",PhD in Artificial Intelligence,Mid,AIML
879,"Financial Modeling, Leadership, Recruitment, HR Policies, Employee Relations",Master's in Human Resources,Senior,HR
880,"Data Visualization, Machine Learning, R, Python, TensorFlow",Master's in Data Science,Mid,Data Scientist
881,"Figma, Sketch, UI/UX, Wireframing",Bachelor's in Design,Entry,Designer
882,"Prototyping, Communication, Wireframing, Figma, Sketch, UI/UX Design, Creativity",Bachelor's in Graphic Design,Entry,Designer
883,"SQL, PHP, Java, Kafka, Hibernate",Bachelor's in Software Engineering,Mid,Backend Developer
884,"Django, PostgreSQL, Celery, JavaScript, Python",Bachelor's in Computer Science,Mid,Full Stack Python Developer
885,"SQL, R, Data Visualization, Statistics",Bachelor's in Statistics,Entry,Data Analyst
886,"Bash Scripting, Git, AWS, CI/CD, Docker, Ansible, Terraform",Bachelor's in Computer Science,Mid,DevOps Engineer
887,"Adobe XD, Figma, UI/UX, Prototyping",Bachelor's in Graphic Design,Mid,Designer
888,"Swift, iOS, Xcode, UI/UX",Bachelor's in Computer Science,Entry,Mobile Developer
889,"Python, TensorFlow, Keras, Machine Learning",Master's in Data Science,Mid,Data Scientist
890,"Linux, Network Security, Penetration Testing, Communication",Bachelor's in Cybersecurity,Mid,Cybersecurity Engineer
891,"SIEM, Network Security",Bachelor's in Cybersecurity,Mid,Cybersecurity Engineer
892,"C#, Game Design, Storytelling, Balancing, Unity",Bachelor's in Design,Mid,Video Game Designer
893,"HR Management, Recruitment, Employee Relations",Master's in Human Resources,Senior,HR
894,"GCP, Docker, AWS, Kubernetes, Linux",Bachelor's in Computer Science,Mid,Kubernetes Operations Engineer
895,"Creativity, Figma, Communication, UI/UX Design, Adobe XD",Bachelor's in Design,Entry,Designer
896,"Penetration Testing, Firewalls, SIEM",Master's in Cybersecurity,Senior,Cybersecurity Engineer
897,"Kubernetes, Helm, AWS, Docker",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
898,"C#, .NET, Azure",Bachelor's in Computer Science,Mid,C# Developer
899,"Java, Kotlin, Android SDK, REST APIs",Bachelor's in Software Engineering,Mid,Mobile Developer
900,"Java, Spring, SQL, Microservices",Bachelor's in Software Engineering,Senior,Backend Developer
901,"GCP, Terraform, Docker, Linux, Kubernetes",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
902,"Node.js, HTML, CSS, PHP, REST APIs, JavaScript",Bachelor's in Information Technology,Entry,Web Developer
903,"Python, TensorFlow, Keras, NLP",Master's in Data Science,Mid,Data Scientist
904,"Mobile Development, Swift",Bachelor's in Computer Science,Mid,Mobile Developer
905,"Rust, Solidity, Blockchain",Bachelor's in Computer Science,Mid,Blockchain Developer
906,"Java, Spring, React, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
907,"Analytics, Valuation, Excel, Financial Modeling",Bachelor's in Finance,Senior,Finance
908,"SQL, R, Data Visualization, Statistics",Bachelor's in Statistics,Entry,Data Analyst
909,"PyTorch, Research, Deep Learning, Python",Master's in Data Science,Mid,AIML
910,"Communication, HR Policies, Leadership, Employee Relations, Conflict Resolution, Recruitment",Master's in Human Resources,Mid,HR
911,"HTML, CSS, JavaScript, Vue.js",Bachelor's in Information Technology,Mid,Web Developer
912,"Financial Modeling, Project Management, Risk Analysis, Excel",Master's in Finance,Mid,Finance
913,"Prototyping, C#, 3D Modeling, Player Psychology, Storytelling, Game Design",Bachelor's in Game Development,Mid,Video Game Designer
914,"Payroll, Excel, HR Policies, Communication, Recruitment",Master's in Human Resources,Mid,HR
915,"SQL, Reporting, Data Cleaning, Excel, Python, Data Visualization, Tableau",Bachelor's in Data Science,Entry,Data Analyst
916,"Azure, .NET, ASP.NET, C#",Bachelor's in Computer Science,Senior,C# Developer
917,"Storytelling, Player Psychology, Game Design, Teamwork",Bachelor's in Game Development,Entry,Video Game Designer
918,"Celery, JavaScript, PostgreSQL, Python",Bachelor's in Computer Science,Mid,Full Stack Python Developer
919,"Penetration Testing, Firewalls, SIEM",Master's in Cybersecurity,Senior,Cybersecurity Engineer
920,"Flutter, iOS Development, Mobile Development",Bachelor's in Computer Science,Entry,Mobile Developer
921,"Data Cleaning, SQL, Excel, A/B Testing",Bachelor's in Data Science,Entry,Data Analyst
922,"Java, Spring, SQL, REST APIs",Bachelor's in Software Engineering,Senior,Backend Developer
923,"Python, Flask, JavaScript, PostgreSQL",Bachelor's in Computer Science,Entry,Full Stack Python Developer
924,"React, CSS, Git, HTML, JavaScript, Responsive Design, Sass",Bachelor's in Information Technology,Senior,Frontend Developer
925,"React, Rust, Solidity, Blockchain",Bachelor's in Computer Science,Mid,Blockchain Developer
926,"JavaScript, Node.js, Express, MongoDB",Bachelor's in Information Technology,Entry,Web Developer
927,"Excel, SQL, Power BI, A/B Testing, Reporting",Bachelor's in Statistics,Entry,Data Analyst
928,"SQL, R, Data Visualization, Statistics",Bachelor's in Statistics,Entry,Data Analyst
929,"Java, Hibernate, SQL, REST APIs",Bachelor's in Software Engineering,Senior,Backend Developer
930,"JavaScript, Node.js, Express, MongoDB",Bachelor's in Information Technology,Entry,Web Developer
931,"R, TensorFlow, Python, Machine Learning, Data Visualization, Feature Engineering",Bachelor's in Computer Science,Senior,Data Scientist
932,"Agile, Communication, Risk Management, Project Management, Scrum, Leadership",Master's in Business Administration,Senior,Software Project Manager
933,"Java, Spring Boot, Hibernate, Microservices",Bachelor's in Software Engineering,Mid,Full Stack Java Developer
934,"Financial Reporting, Financial Modeling, Excel, Budgeting",Master's in Finance,Senior,Finance
935,"AWS, Jenkins, Docker, Terraform",Bachelor's in Computer Science,Senior,DevOps Engineer
936,"Solidity, Web3, Ethereum, JavaScript",Bachelor's in Computer Science,Mid,Blockchain Developer
937,"HR Policies, Recruitment, Training",Master's in Human Resources,Senior,HR
938,"Blazor, .NET Core, REST APIs, .NET, Git, SQL, C#",Bachelor's in Computer Science,Mid,C# Developer
939,"PHP, Laravel, MySQL, JavaScript",Bachelor's in Information Technology,Entry,PHP Developer
940,"GCP, CI/CD, Terraform, Docker, Kubernetes",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
941,"Microservices, Java, Angular, JavaScript, Hibernate",Bachelor's in Software Engineering,Senior,Full Stack Java Developer
942,"HR Policies, Recruitment, Employee Relations, Leadership",Master's in Human Resources,Mid,HR
943,"Solidity, Web3, Ethereum, JavaScript",Bachelor's in Computer Science,Mid,Blockchain Developer
944,"Network Security, Penetration Testing, Firewalls",Bachelor's in Cybersecurity,Mid,Cybersecurity Engineer
945,"Network Security, Penetration Testing, Firewalls",Bachelor's in Cybersecurity,Senior,Cybersecurity Engineer
946,"Reporting, SQL, A/B Testing, Excel, Power BI",Master's in Data Science,Senior,Data Analyst
947,"C++, VR Development, Game Design, Shader Programming, Unreal Engine",Bachelor's in Game Development,Mid,Game Developer
948,"Social Media, Analytics, Communication, Marketing Strategy, Content Creation, SEO",Bachelor's in Marketing,Entry,Marketing
949,"Communication, Forecasting, Financial Reporting, Financial Modeling, Excel",Bachelor's in Finance,Senior,Finance
950,"iOS Development, Swift, Kotlin, Mobile Development",Bachelor's in Computer Science,Entry,Mobile Developer
951,"CSS, HTML, Vue.js, JavaScript",Bachelor's in Computer Science,Mid,Frontend Developer
952,"Python, Flask, JavaScript, SQL",Bachelor's in Computer Science,Entry,Full Stack Python Developer
953,"PyTorch, Python, Computer Vision, Machine Learning, Deep Learning",Master's in Computer Science,Mid,AIML
954,"SQL, R, Data Visualization, Statistics",Bachelor's in Statistics,Entry,Data Analyst
955,"AWS, Terraform, Jenkins, Linux",Bachelor's in Computer Science,Senior,DevOps Engineer
956,"Docker, SQL, Java, Kafka",Bachelor's in Software Engineering,Mid,Backend Developer
957,"Data Cleaning, SQL, Power BI, Communication, Excel, Machine Learning",Bachelor's in Statistics,Mid,Data Analyst
958,"Digital Marketing, SEO, PPC, Analytics",Bachelor's in Marketing,Mid,Marketing
959,"Python, R, SQL, Machine Learning",Master's in Data Science,Senior,Data Scientist
960,"AWS, Terraform, Jenkins, Linux",Bachelor's in Computer Science,Senior,DevOps Engineer
961,"SQL, Excel, Power BI, Statistics, Reporting",Master's in Data Science,Senior,Data Analyst
962,"PHP, Symfony, MySQL, JavaScript",Bachelor's in Information Technology,Entry,PHP Developer
963,"Communication, TensorFlow, Data Visualization, SQL, Power BI, Excel, Data Cleaning, Tableau",Bachelor's in Statistics,Entry,Data Analyst
964,"Leadership, Payroll, HR Policies, Recruitment, Communication",Master's in Human Resources,Mid,HR
965,"Jenkins, Docker, Git, CI/CD",Bachelor's in Computer Science,Mid,DevOps Engineer
966,"Penetration Testing, Firewalls, SIEM",Master's in Cybersecurity,Senior,Cybersecurity Engineer
967,"Java, JavaScript, Spring Boot, REST APIs, Angular",Bachelor's in Software Engineering,Mid,Full Stack Java Developer
968,"GCP, AWS, CI/CD, Kubernetes, Prometheus, Docker",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
969,"Network Security, Ethical Hacking, Linux, Risk Assessment",Bachelor's in Cybersecurity,Senior,Cybersecurity Engineer
970,"Docker, Git, Microservices, SQL, Java, JavaScript",Bachelor's in Computer Science,Mid,Backend Developer
971,"UI/UX Design, Photoshop, Wireframing, Figma",Bachelor's in Graphic Design,Entry,Designer
972,"Laravel, Git, PHP, MySQL",Bachelor's in Information Technology,Entry,PHP Developer
973,"Kubernetes, Istio, Linux, Docker",Bachelor's in Computer Science,Mid,Kubernetes Operations Engineer
974,"Kubernetes, Docker, GCP, CI/CD",Bachelor's in Computer Science,Mid,Kubernetes Operations Engineer
975,"Python, JavaScript, Django, REST APIs",Master's in Computer Science,Entry,Full Stack Python Developer
976,"REST APIs, Spring Boot, SQL, JavaScript, Microservices, Java, Maven",Bachelor's in Software Engineering,Mid,Full Stack Java Developer
977,"Java, Spring Boot, Angular, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
978,"Penetration Testing, Firewalls, SIEM",Master's in Cybersecurity,Senior,Cybersecurity Engineer
979,"Forecasting, Communication, Analytics, Excel, Financial Modeling",Bachelor's in Finance,Mid,Finance
980,"Python, Flask, JavaScript, SQL",Bachelor's in Computer Science,"Entry,",Full Stack Python Developer
981,"HTML, CSS, JavaScript, Vue.js",Bachelor's in Information Technology,Mid,Web Developer
982,"Machine Learning, Python, SQL, Statistics, Keras",Master's in Data Science,Mid,Data Scientist
983,"UI/UX Design, Figma, Photoshop, Prototyping",Bachelor's in Graphic Design,Mid,Designer
984,"AWS, Jenkins, Docker, Terraform",Bachelor's in Computer Science,Senior,DevOps Engineer
985,"AWS, Jenkins, Docker, Terraform",Bachelor's in Computer Science,Senior,DevOps Engineer
986,"JavaScript, Node.js, Express, MongoDB",Bachelor's in Information Technology,Entry,Web Developer
987,"Excel, Power BI, SQL",Master's in Data Science,Entry,Data Analyst
988,"Kubernetes, Docker, GCP, CI/CD",Bachelor's in Computer Science,Mid,Kubernetes Operations Engineer
989,"Digital Marketing, SEO, PPC, Analytics",Bachelor's in Marketing,Mid,Marketing
990,"Swift, iOS, Xcode, UI/UX",Bachelor's in Computer Science,Entry,Mobile Developer
991,"SQL, Tableau, Data Analysis, Statistics",Bachelor's in Statistics,Entry,Data Analyst
992,"Git, Maven, JavaScript, Microservices, REST APIs, Java",Master's in Software Engineering,Mid,Full Stack Java Developer
993,"Kafka, Java, SQL, Git, REST APIs",Bachelor's in Computer Science,Mid,Backend Developer
994,"Scrum, Agile, Project Management",Master's in Business Administration,Mid,Software Project Manager
995,"Java, Hibernate, SQL, REST APIs",Bachelor's in Software Engineering,Senior,Backend Developer
996,"C#, .NET Core, Azure, SQL Server",Bachelor's in Computer Science,Mid,C# Developer
997,"Responsive Design, CSS, Vue.js, JavaScript, HTML, Sass",Bachelor's in Information Technology,Entry,Frontend Developer
998,"Communication, Financial Modeling, Analytics, PPC, Marketing Strategy, Social Media, Branding",Bachelor's in Marketing,Mid,Marketing
999,"Python, PostgreSQL, Django, JavaScript",Bachelor's in Computer Science,Entry,Full Stack Python Developer
1000,"Excel, Communication, Valuation, Analytics, Financial Modeling",Master's in Finance,Senior,Finance
1001,"HR Policies, Recruitment, Employee Relations, Payroll, Training, Communication",Bachelor's in Human Resources,Senior,HR
1002,"Marketing Campaigns, Social Media, Analytics",Bachelor's in Marketing,Mid,Marketing
1003,"Marketing Strategy, SEO, Social Media, PPC",Bachelor's in Marketing,Mid,Marketing
1004,"C#, ASP.NET, SQL Server, Azure",Bachelor's in Computer Science,Mid,C# Developer
1005,"Network Security, Ethical Hacking, SIEM",Master's in Cybersecurity,Senior,Cybersecurity Engineer
1006,"Java, Hibernate, SQL, REST APIs",Bachelor's in Software Engineering,Senior,Backend Developer
1007,"Machine Learning, Scikit-learn, Python",Master's in Data Science,Senior,Data Scientist
1008,"Java, Hibernate, SQL, REST APIs",Bachelor's in Software Engineering,Senior,Backend Developer
1009,"AWS, Docker, Prometheus, Kubernetes",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
1010,"Financial Reporting, Leadership, Analytics, Excel, Financial Modeling",Bachelor's in Finance,Senior,Finance
1011,"Mobile Development, Kotlin, Git, Flutter",Bachelor's in Software Engineering,Entry,Mobile Developer
1012,"Java, Hibernate, SQL, REST APIs",Bachelor's in Software Engineering,Senior,Backend Developer
1013,"Microservices, Java, Spring, SQL, Kafka, REST APIs, Git",Bachelor's in Software Engineering,Senior,Backend Developer
1014,"HTML, Git, JavaScript, PHP, CSS, Vue.js, Node.js",Bachelor's in Information Technology,Entry,Web Developer
1015,"Java, Spring Boot, Angular, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
1016,"HTML, CSS, JavaScript, MongoDB, Node.js",Bachelor's in Information Technology,Entry,Web Developer
1017,"Flask, SQL, JavaScript, React, PostgreSQL, Python, Django",Bachelor's in Computer Science,Mid,Full Stack Python Developer
1018,"MySQL, JavaScript, WordPress, PHP",Bachelor's in Information Technology,Entry,PHP Developer
1019,"Kubernetes, Linux, Docker, GCP",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
1020,"Java, Spring, SQL, Microservices",Bachelor's in Software Engineering,Senior,Backend Developer
1021,"Ansible, Kubernetes, Terraform, AWS, Docker, CI/CD, Linux",Bachelor's in Computer Science,Mid,DevOps Engineer
1022,"Java, Spring, React, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
1023,"PyTorch, Reinforcement Learning, Statistics, Communication, Machine Learning, Deep Learning, Python, Research",Master's in Data Science,Mid,AIML
1024,"Python, R, SQL, Machine Learning",Master's in Data Science,Senior,Data Scientist
1025,"Git, C#, .NET, Blazor",Bachelor's in Computer Science,Senior,C# Developer
1026,"Shader Programming, Game Design, C++, Unreal Engine",Bachelor's in Game Development,Mid,Game Developer
1027,"Communication, Content Creation, Marketing Strategy, HR Policies",Bachelor's in Marketing,Mid,Marketing
1028,"Sass, HTML, Teamwork, CSS, JavaScript",Bachelor's in Computer Science,Entry,Frontend Developer
1029,"Communication, Forecasting, Excel, Financial Modeling",Master's in Finance,Senior,Finance
1030,"AWS, Jenkins, Docker, Terraform",Bachelor's in Computer Science,Senior,DevOps Engineer
1031,"Python, TensorFlow, Keras, NLP",Master's in Data Science,Mid,Data Scientist
